iteration	alpha_actor	alpha_critic	gamma	negReward	fit	ratio
401	0.05	0.05	0.620494	0.00685833	-451.108	1.68402e-09
402	0.05	0.05	0.620494	0.00685833	-451.108	7.88799e-11
403	0.05	0.05	0.620494	0.00685833	-451.108	3.95491e-14
404	0.05	0.05	0.620494	0.00685833	-451.108	2.72813e-13
405	0.05	0.05	0.620494	0.00685833	-451.108	1.13117e-09
406	0.05	0.05	0.620494	0.00685833	-451.108	4.4699e-22
407	0.05	0.05	0.620494	0.00685833	-451.108	2.50716e-23
408	0.05	0.05	0.620494	0.00685833	-451.108	1.4125e-19
409	0.05	0.05	0.620494	0.00685833	-451.108	1.45512e-07
410	0.05	0.05	0.620494	0.00685833	-451.108	7.51647e-27
411	0.05	0.05	0.620494	0.00685833	-451.108	1.12615e-08
412	0.05	0.05	0.620494	0.00685833	-451.108	3.47758e-31
413	0.05	0.05	0.620494	0.00685833	-451.108	4.58643e-24
414	0.05	0.05	0.620494	0.00685833	-451.108	1.73563e-20
415	0.05	0.05	0.620494	0.00685833	-451.108	2.66258e-08
416	0.05	0.05	0.620494	0.00685833	-451.108	8.60851e-37
417	0.05	0.05	0.620494	0.00685833	-451.108	2.72157e-30
418	0.05	0.05	0.620494	0.00685833	-451.108	1.25841e-31
419	0.05	0.05	0.620494	0.00685833	-451.108	9.52311e-09
420	0.05	0.05	0.620494	0.00685833	-451.108	2.02127e-31
421	0.05	0.05	0.620494	0.00685833	-451.108	2.52464e-08
422	0.05	0.05	0.620494	0.00685833	-451.108	4.46202e-10
423	0.05	0.05	0.620494	0.00685833	-451.108	2.56276e-15
424	0.05	0.05	0.620494	0.00685833	-451.108	0.00181653
425	0.05	0.05	0.620494	0.00685833	-451.108	1.13263e-27
426	0.05	0.05	0.620494	0.00685833	-451.108	8.41132e-24
427	0.05	0.05	0.620494	0.00685833	-451.108	1.12566e-26
428	0.05	0.05	0.620494	0.00685833	-451.108	1.5264e-30
429	0.05	0.05	0.620494	0.00685833	-451.108	5.32857e-29
430	0.05	0.05	0.620494	0.00685833	-451.108	9.72071e-10
431	0.05	0.05	0.620494	0.00685833	-451.108	1.00623e-33
432	0.05	0.05	0.620494	0.00685833	-451.108	3.15105e-11
433	0.05	0.05	0.620494	0.00685833	-451.108	8.0129e-22
434	0.05	0.05	0.620494	0.00685833	-451.108	2.37856e-35
435	0.05	0.05	0.620494	0.00685833	-451.108	5.38977e-19
436	0.05	0.05	0.620494	0.00685833	-451.108	2.17338e-43
437	0.05	0.05	0.620494	0.00685833	-451.108	2.58549e-17
438	0.05	0.05	0.620494	0.00685833	-451.108	6.05926e-09
439	0.05	0.05	0.620494	0.00685833	-451.108	1.20007e-19
440	0.05	0.05	0.620494	0.00685833	-451.108	8.63377e-12
441	0.05	0.05	0.620494	0.00685833	-451.108	0.00105188
442	0.05	0.05	0.620494	0.00685833	-451.108	7.7426e-24
443	0.05	0.05	0.620494	0.00685833	-451.108	1.97861e-17
444	0.05	0.05	0.620494	0.00685833	-451.108	6.55079e-33
445	0.05	0.05	0.620494	0.00685833	-451.108	3.06506e-34
446	0.05	0.05	0.620494	0.00685833	-451.108	3.26037e-07
447	0.05	0.05	0.620494	0.00685833	-451.108	5.81237e-25
448	0.05	0.05	0.620494	0.00685833	-451.108	2.54731e-25
449	0.05	0.05	0.620494	0.00685833	-451.108	4.04774e-09
450	0.05	0.05	0.620494	0.00685833	-451.108	1.34113e-13
451	0.05	0.05	0.620494	0.00685833	-451.108	9.98375e-41
452	0.05	0.05	0.620494	0.00685833	-451.108	7.36239e-08
453	0.05	0.05	0.620494	0.00685833	-451.108	3.64137e-20
454	0.05	0.05	0.620494	0.00685833	-451.108	6.31882e-06
455	0.05	0.05	0.620494	0.00685833	-451.108	1.49027e-25
456	0.05	0.05	0.620494	0.00685833	-451.108	1.41333e-12
457	0.05	0.05	0.620494	0.00685833	-451.108	2.48155e-24
458	0.05	0.05	0.620494	0.00685833	-451.108	5.23193e-22
459	0.05	0.05	0.620494	0.00685833	-451.108	1.0188e-17
460	0.05	0.05	0.620494	0.00685833	-451.108	1.79505e-10
461	0.05	0.05	0.620494	0.00685833	-451.108	1.07229e-21
462	0.05	0.05	0.620494	0.00685833	-451.108	2.0599e-26
463	0.05	0.05	0.620494	0.00685833	-451.108	5.70752e-17
464	0.05	0.05	0.620494	0.00685833	-451.108	4.69811e-18
465	0.05	0.05	0.620494	0.00685833	-451.108	1.29161e-08
466	0.05	0.05	0.620494	0.00685833	-451.108	3.98491e-05
467	0.05	0.05	0.620494	0.00685833	-451.108	1.89324e-17
468	0.05	0.05	0.620494	0.00685833	-451.108	2.40209e-11
469	0.05	0.05	0.620494	0.00685833	-451.108	7.1754e-30
470	0.05	0.05	0.620494	0.00685833	-451.108	5.36725e-15
471	0.05	0.05	0.620494	0.00685833	-451.108	4.38152e-08
472	0.05	0.05	0.620494	0.00685833	-451.108	3.29908e-29
473	0.05	0.05	0.620494	0.00685833	-451.108	2.82676e-20
474	0.05	0.05	0.620494	0.00685833	-451.108	2.66485e-12
475	0.05	0.05	0.620494	0.00685833	-451.108	3.13627e-13
476	0.05	0.05	0.620494	0.00685833	-451.108	1.42828e-08
477	0.05	0.05	0.620494	0.00685833	-451.108	1.35482e-37
478	0.05	0.05	0.620494	0.00685833	-451.108	2.61137e-08
479	0.05	0.05	0.620494	0.00685833	-451.108	2.31259e-19
480	0.05	0.05	0.620494	0.00685833	-451.108	1.08271e-29
481	0.05	0.05	0.620494	0.00685833	-451.108	3.21148e-46
482	0.05	0.05	0.620494	0.00685833	-451.108	1.49145e-35
483	0.05	0.05	0.620494	0.00685833	-451.108	5.23941e-22
484	0.05	0.05	0.620494	0.00685833	-451.108	1.06022e-07
485	0.05	0.05	0.620494	0.00685833	-451.108	5.96915e-09
486	0.05	0.05	0.620494	0.00685833	-451.108	7.18924e-10
487	0.05	0.05	0.620494	0.00685833	-451.108	1.12421e-21
488	0.05	0.05	0.620494	0.00685833	-451.108	1.31963e-11
489	0.05	0.05	0.620494	0.00685833	-451.108	5.06931e-12
490	0.05	0.05	0.620494	0.00685833	-451.108	6.60329e-23
491	0.05	0.05	0.620494	0.00685833	-451.108	3.23935e-15
492	0.05	0.05	0.620494	0.00685833	-451.108	1.40247e-37
493	0.05	0.05	0.620494	0.00685833	-451.108	6.86089e-28
494	0.05	0.05	0.620494	0.00685833	-451.108	0.00231667
495	0.05	0.05	0.620494	0.00685833	-451.108	8.9875e-29
496	0.05	0.05	0.620494	0.00685833	-451.108	3.82423e-06
497	0.05	0.05	0.620494	0.00685833	-451.108	8.61112e-17
498	0.05	0.05	0.620494	0.00685833	-451.108	1.43987e-18
499	0.05	0.05	0.620494	0.00685833	-451.108	1.61841e-10
500	0.05	0.05	0.620494	0.00685833	-451.108	1.64542e-21
501	0.05	0.05	0.620494	0.00685833	-451.108	7.0248e-11
502	0.05	0.05	0.620494	0.00685833	-451.108	7.87961e-18
503	0.05	0.05	0.620494	0.00685833	-451.108	1.0306e-08
504	0.05	0.05	0.620494	0.00685833	-451.108	1.1217e-19
505	0.05	0.05	0.620494	0.00685833	-451.108	1.7415e-26
506	0.05	0.05	0.620494	0.00685833	-451.108	6.03288e-13
507	0.05	0.05	0.620494	0.00685833	-451.108	1.42202e-21
508	0.05	0.05	0.620494	0.00685833	-451.108	1.35457e-10
509	0.05	0.05	0.620494	0.00685833	-451.108	6.57736e-08
510	0.05	0.05	0.620494	0.00685833	-451.108	1.97369e-09
511	0.05	0.05	0.620494	0.00685833	-451.108	5.18074e-18
512	0.05	0.05	0.620494	0.00685833	-451.108	3.27751e-32
513	0.05	0.05	0.620494	0.00685833	-451.108	1.48931e-06
514	0.05	0.05	0.620494	0.00685833	-451.108	5.57468e-28
515	0.05	0.05	0.620494	0.00685833	-451.108	1.63333e-10
516	0.05	0.05	0.620494	0.00685833	-451.108	5.3873e-12
517	0.05	0.05	0.620494	0.00685833	-451.108	2.65315e-32
518	0.05	0.05	0.620494	0.00685833	-451.108	5.6691e-09
519	0.05	0.05	0.620494	0.00685833	-451.108	8.01345e-17
520	0.05	0.05	0.620494	0.00685833	-451.108	1.99136e-19
521	0.05	0.05	0.620494	0.00685833	-451.108	3.99959e-27
522	0.05	0.05	0.620494	0.00685833	-451.108	2.87624e-10
523	0.05	0.05	0.620494	0.00685833	-451.108	4.25942e-09
524	0.05	0.05	0.620494	0.00685833	-451.108	2.79674e-26
525	0.05	0.05	0.620494	0.00685833	-451.108	2.61186e-21
526	0.05	0.05	0.620494	0.00685833	-451.108	4.06664e-39
527	0.05	0.05	0.620494	0.00685833	-451.108	3.2508e-26
528	0.05	0.05	0.620494	0.00685833	-451.108	1.04454e-35
529	0.05	0.05	0.620494	0.00685833	-451.108	1.49671e-49
530	0.05	0.05	0.620494	0.00685833	-451.108	1.2195e-41
531	0.05	0.05	0.620494	0.00685833	-451.108	6.75395e-32
532	0.05	0.05	0.620494	0.00685833	-451.108	1.17972e-17
533	0.05	0.05	0.620494	0.00685833	-451.108	3.03835e-27
534	0.05	0.05	0.620494	0.00685833	-451.108	1.14554e-22
535	0.05	0.05	0.620494	0.00685833	-451.108	4.24681e-09
536	0.05	0.05	0.620494	0.00685833	-451.108	9.96523e-14
537	0.05	0.05	0.620494	0.00685833	-451.108	1.6744e-35
538	0.05	0.05	0.620494	0.00685833	-451.108	8.20151e-11
539	0.05	0.05	0.620494	0.00685833	-451.108	7.06276e-06
540	0.05	0.05	0.620494	0.00685833	-451.108	7.5561e-16
541	0.05	0.05	0.620494	0.00685833	-451.108	3.01661e-09
542	0.05	0.05	0.620494	0.00685833	-451.108	8.93311e-17
543	0.05	0.05	0.620494	0.00685833	-451.108	8.9871e-10
544	0.05	0.05	0.620494	0.00685833	-451.108	1.46121e-06
545	0.05	0.05	0.620494	0.00685833	-451.108	8.8934e-33
546	0.05	0.05	0.620494	0.00685833	-451.108	1.61899e-14
547	0.05	0.05	0.620494	0.00685833	-451.108	0.000164901
548	0.05	0.05	0.620494	0.00685833	-451.108	1.65113e-11
549	0.05	0.05	0.620494	0.00685833	-451.108	6.10401e-18
550	0.05	0.05	0.620494	0.00685833	-451.108	1.19497e-29
551	0.05	0.05	0.620494	0.00685833	-451.108	3.09748e-10
552	0.05	0.05	0.620494	0.00685833	-451.108	1.52571e-08
553	0.05	0.05	0.620494	0.00685833	-451.108	3.47748e-05
554	0.05	0.05	0.620494	0.00685833	-451.108	7.66488e-46
555	0.05	0.05	0.620494	0.00685833	-451.108	7.24458e-11
556	0.05	0.05	0.620494	0.00685833	-451.108	1.95836e-12
557	0.05	0.05	0.620494	0.00685833	-451.108	1.07014e-37
558	0.05	0.05	0.620494	0.00685833	-451.108	7.17717e-10
559	0.05	0.05	0.620494	0.00685833	-451.108	6.58516e-14
560	0.05	0.05	0.620494	0.00685833	-451.108	4.27285e-35
561	0.05	0.05	0.620494	0.00685833	-451.108	3.35922e-08
562	0.05	0.05	0.620494	0.00685833	-451.108	5.53274e-30
563	0.05	0.05	0.620494	0.00685833	-451.108	1.37171e-19
564	0.05	0.05	0.620494	0.00685833	-451.108	1.36082e-13
565	0.05	0.05	0.620494	0.00685833	-451.108	1.47743e-24
566	0.05	0.05	0.620494	0.00685833	-451.108	2.78035e-08
567	0.05	0.05	0.620494	0.00685833	-451.108	4.53994e-09
568	0.05	0.05	0.620494	0.00685833	-451.108	4.06333e-25
569	0.05	0.05	0.620494	0.00685833	-451.108	4.93797e-14
570	0.05	0.05	0.620494	0.00685833	-451.108	5.86991e-17
571	0.05	0.05	0.620494	0.00685833	-451.108	8.96859e-10
572	0.05	0.05	0.620494	0.00685833	-451.108	7.39015e-36
573	0.05	0.05	0.620494	0.00685833	-451.108	3.08629e-29
574	0.05	0.05	0.620494	0.00685833	-451.108	7.03296e-27
575	0.05	0.05	0.620494	0.00685833	-451.108	2.35884e-10
576	0.05	0.05	0.620494	0.00685833	-451.108	7.84295e-22
577	0.05	0.05	0.620494	0.00685833	-451.108	1.75458e-13
578	0.05	0.05	0.620494	0.00685833	-451.108	3.49201e-34
579	0.05	0.05	0.620494	0.00685833	-451.108	1.71022e-44
580	0.05	0.05	0.620494	0.00685833	-451.108	2.48651e-09
581	0.05	0.05	0.620494	0.00685833	-451.108	0.00011405
582	0.05	0.05	0.620494	0.00685833	-451.108	3.43355e-13
583	0.05	0.05	0.620494	0.00685833	-451.108	4.37984e-25
584	0.05	0.05	0.620494	0.00685833	-451.108	7.52855e-32
585	0.05	0.05	0.620494	0.00685833	-451.108	3.0505e-38
586	0.05	0.05	0.620494	0.00685833	-451.108	1.34312e-07
587	0.05	0.05	0.620494	0.00685833	-451.108	7.07433e-28
588	0.05	0.05	0.620494	0.00685833	-451.108	1.25071e-10
589	0.05	0.05	0.620494	0.00685833	-451.108	8.33899e-30
590	0.05	0.05	0.620494	0.00685833	-451.108	1.70049e-21
591	0.05	0.05	0.620494	0.00685833	-451.108	5.04323e-18
592	0.05	0.05	0.620494	0.00685833	-451.108	4.99172e-11
593	0.05	0.05	0.620494	0.00685833	-451.108	1.36563e-09
594	0.05	0.05	0.620494	0.00685833	-451.108	1.47627e-11
595	0.05	0.05	0.620494	0.00685833	-451.108	6.25716e-15
596	0.05	0.05	0.620494	0.00685833	-451.108	5.81343e-14
597	0.05	0.05	0.620494	0.00685833	-451.108	1.01869e-11
598	0.05	0.05	0.620494	0.00685833	-451.108	7.82197e-16
599	0.05	0.05	0.620494	0.00685833	-451.108	7.37599e-08
600	0.05	0.05	0.620494	0.00685833	-451.108	1.17675e-25
601	0.05	0.05	0.620494	0.00685833	-451.108	4.41244e-26
602	0.05	0.05	0.620494	0.00685833	-451.108	2.81057e-35
603	0.05	0.05	0.620494	0.00685833	-451.108	1.85594e-10
604	0.05	0.05	0.620494	0.00685833	-451.108	9.83853e-17
605	0.05	0.05	0.620494	0.00685833	-451.108	1.03568e-08
606	0.05	0.05	0.620494	0.00685833	-451.108	5.55816e-11
607	0.05	0.05	0.620494	0.00685833	-451.108	1.65246e-12
608	0.05	0.05	0.620494	0.00685833	-451.108	1.43873e-18
609	0.05	0.05	0.620494	0.00685833	-451.108	6.28613e-05
610	0.05	0.05	0.620494	0.00685833	-451.108	0.000947072
611	0.05	0.05	0.620494	0.00685833	-451.108	2.21149e-17
612	0.05	0.05	0.620494	0.00685833	-451.108	2.3898e-42
613	0.05	0.05	0.620494	0.00685833	-451.108	1.25862e-26
614	0.05	0.05	0.620494	0.00685833	-451.108	1.91527e-07
615	0.05	0.05	0.620494	0.00685833	-451.108	1.07742e-31
616	0.05	0.05	0.620494	0.00685833	-451.108	3.18572e-10
617	0.05	0.05	0.620494	0.00685833	-451.108	7.72683e-13
618	0.05	0.05	0.620494	0.00685833	-451.108	4.95347e-10
619	0.05	0.05	0.620494	0.00685833	-451.108	1.79714e-26
620	0.05	0.05	0.620494	0.00685833	-451.108	8.36641e-09
621	0.05	0.05	0.620494	0.00685833	-451.108	1.31819e-10
622	0.05	0.05	0.620494	0.00685833	-451.108	6.54564e-09
623	0.05	0.05	0.620494	0.00685833	-451.108	1.9447e-10
624	0.05	0.05	0.620494	0.00685833	-451.108	1.05962e-24
625	0.05	0.05	0.620494	0.00685833	-451.108	6.44824e-08
626	0.05	0.05	0.620494	0.00685833	-451.108	1.64215e-07
627	0.05	0.05	0.620494	0.00685833	-451.108	1.5726e-29
628	0.05	0.05	0.620494	0.00685833	-451.108	9.69427e-14
629	0.05	0.05	0.620494	0.00685833	-451.108	1.46495e-12
630	0.05	0.05	0.620494	0.00685833	-451.108	4.01661e-11
631	0.05	0.05	0.620494	0.00685833	-451.108	1.04642e-23
632	0.05	0.05	0.620494	0.00685833	-451.108	2.80202e-25
633	0.05	0.05	0.620494	0.00685833	-451.108	3.94149e-30
634	0.05	0.05	0.620494	0.00685833	-451.108	1.23932e-22
635	0.05	0.05	0.620494	0.00685833	-451.108	1.85934e-16
636	0.05	0.05	0.620494	0.00685833	-451.108	6.38391e-20
637	0.05	0.05	0.620494	0.00685833	-451.108	2.48579e-15
638	0.05	0.05	0.620494	0.00685833	-451.108	4.1575e-14
639	0.05	0.05	0.620494	0.00685833	-451.108	1.11021e-09
640	0.05	0.05	0.620494	0.00685833	-451.108	2.71305e-10
641	0.05	0.05	0.552638	0.0298533	-450.98	1.13724
642	0.05	0.05	0.552638	0.0298533	-450.98	3.05152e-10
643	0.05	0.05	0.552638	0.0298533	-450.98	3.94475e-10
644	0.05	0.05	0.552638	0.0298533	-450.98	6.47207e-06
645	0.05	0.05	0.552638	0.0298533	-450.98	5.71087e-12
646	0.05	0.05	0.552638	0.0298533	-450.98	2.25602e-14
647	0.05	0.05	0.552638	0.0298533	-450.98	0.0273245
648	0.05	0.05	0.552638	0.0298533	-450.98	3.75062e-09
649	0.05	0.05	0.552638	0.0298533	-450.98	4.09659e-26
650	0.05	0.05	0.552638	0.0298533	-450.98	1.49731e-30
651	0.05	0.05	0.552638	0.0298533	-450.98	5.00882e-07
652	0.05	0.05	0.552638	0.0298533	-450.98	5.64575e-23
653	0.05	0.05	0.552638	0.0298533	-450.98	6.44904e-09
654	0.05	0.05	0.552638	0.0298533	-450.98	6.05968e-06
655	0.05	0.05	0.552638	0.0298533	-450.98	6.9589e-18
656	0.05	0.05	0.552638	0.0298533	-450.98	3.66e-14
657	0.05	0.05	0.552638	0.0298533	-450.98	3.29645e-17
658	0.05	0.05	0.552638	0.0298533	-450.98	3.40589e-29
659	0.05	0.05	0.552638	0.0298533	-450.98	3.14607e-11
660	0.05	0.05	0.552638	0.0298533	-450.98	3.63247e-12
661	0.05	0.05	0.552638	0.0298533	-450.98	7.32828e-18
662	0.05	0.05	0.552638	0.0298533	-450.98	2.07846e-10
663	0.05	0.05	0.552638	0.0298533	-450.98	2.45015e-17
664	0.05	0.05	0.552638	0.0298533	-450.98	2.68001e-06
665	0.05	0.05	0.552638	0.0298533	-450.98	5.40191e-24
666	0.05	0.05	0.552638	0.0298533	-450.98	5.96846e-05
667	0.05	0.05	0.552638	0.0298533	-450.98	0.00296523
668	0.05	0.05	0.552638	0.0298533	-450.98	1.9786e-24
669	0.05	0.05	0.552638	0.0298533	-450.98	9.44508e-08
670	0.05	0.05	0.552638	0.0298533	-450.98	1.8226e-06
671	0.05	0.05	0.552638	0.0298533	-450.98	2.63851e-17
672	0.05	0.05	0.552638	0.0298533	-450.98	2.95858e-07
673	0.05	0.05	0.552638	0.0298533	-450.98	3.17659e-05
674	0.05	0.05	0.552638	0.0298533	-450.98	2.72104e-25
675	0.05	0.05	0.552638	0.0298533	-450.98	1.13366e-05
676	0.05	0.05	0.552638	0.0298533	-450.98	1.29929e-14
677	0.05	0.05	0.552638	0.0298533	-450.98	4.92326e-06
678	0.05	0.05	0.552638	0.0298533	-450.98	2.75074e-07
679	0.05	0.05	0.552638	0.0298533	-450.98	5.31481e-06
680	0.05	0.05	0.552638	0.0298533	-450.98	5.46797e-18
681	0.05	0.05	0.552638	0.0298533	-450.98	1.97982e-18
682	0.05	0.05	0.552638	0.0298533	-450.98	9.78446e-16
683	0.05	0.05	0.552638	0.0298533	-450.98	3.00415e-20
684	0.05	0.05	0.552638	0.0298533	-450.98	1.04034e-16
685	0.05	0.05	0.552638	0.0298533	-450.98	1.85778e-40
686	0.05	0.05	0.552638	0.0298533	-450.98	2.53051e-06
687	0.05	0.05	0.552638	0.0298533	-450.98	8.33315e-41
688	0.05	0.05	0.552638	0.0298533	-450.98	1.24124e-16
689	0.05	0.05	0.552638	0.0298533	-450.98	1.01687e-24
690	0.05	0.05	0.552638	0.0298533	-450.98	2.17572e-14
691	0.05	0.05	0.552638	0.0298533	-450.98	7.2883e-12
692	0.05	0.05	0.552638	0.0298533	-450.98	1.40749e-16
693	0.05	0.05	0.552638	0.0298533	-450.98	1.76933e-20
694	0.05	0.05	0.552638	0.0298533	-450.98	2.09279e-26
695	0.05	0.05	0.552638	0.0298533	-450.98	0.000258433
696	0.05	0.05	0.552638	0.0298533	-450.98	1.45276e-08
697	0.05	0.05	0.552638	0.0298533	-450.98	1.08014e-17
698	0.05	0.05	0.552638	0.0298533	-450.98	8.01322e-12
699	0.05	0.05	0.552638	0.0298533	-450.98	4.81858e-09
700	0.05	0.05	0.552638	0.0298533	-450.98	4.17626e-20
701	0.05	0.05	0.552638	0.0298533	-450.98	6.46058e-25
702	0.05	0.05	0.552638	0.0298533	-450.98	3.49178e-27
703	0.05	0.05	0.552638	0.0298533	-450.98	6.39305e-08
704	0.05	0.05	0.552638	0.0298533	-450.98	1.45284e-21
705	0.05	0.05	0.552638	0.0298533	-450.98	4.0726e-22
706	0.05	0.05	0.552638	0.0298533	-450.98	2.60304e-16
707	0.05	0.05	0.552638	0.0298533	-450.98	0.00209349
708	0.05	0.05	0.552638	0.0298533	-450.98	8.92243e-09
709	0.05	0.05	0.552638	0.0298533	-450.98	3.75231e-09
710	0.05	0.05	0.552638	0.0298533	-450.98	1.4614e-13
711	0.05	0.05	0.552638	0.0298533	-450.98	3.21243e-24
712	0.05	0.05	0.552638	0.0298533	-450.98	1.39588e-15
713	0.05	0.05	0.552638	0.0298533	-450.98	2.74332e-15
714	0.05	0.05	0.552638	0.0298533	-450.98	3.92717e-07
715	0.05	0.05	0.552638	0.0298533	-450.98	2.6192e-11
716	0.05	0.05	0.552638	0.0298533	-450.98	2.24346e-10
717	0.05	0.05	0.552638	0.0298533	-450.98	1.60201e-22
718	0.05	0.05	0.552638	0.0298533	-450.98	7.82507e-17
719	0.05	0.05	0.552638	0.0298533	-450.98	6.54636e-14
720	0.05	0.05	0.552638	0.0298533	-450.98	7.55406e-23
721	0.05	0.05	0.552638	0.0298533	-450.98	6.67365e-32
722	0.05	0.05	0.552638	0.0298533	-450.98	3.87996e-08
723	0.05	0.05	0.552638	0.0298533	-450.98	8.7719e-24
724	0.05	0.05	0.552638	0.0298533	-450.98	5.50249e-12
725	0.05	0.05	0.552638	0.0298533	-450.98	1.66418e-14
726	0.05	0.05	0.552638	0.0298533	-450.98	3.36469e-27
727	0.05	0.05	0.552638	0.0298533	-450.98	0.000589382
728	0.05	0.05	0.552638	0.0298533	-450.98	3.447e-10
729	0.05	0.05	0.552638	0.0298533	-450.98	2.2031e-07
730	0.05	0.05	0.552638	0.0298533	-450.98	3.86866e-24
731	0.05	0.05	0.552638	0.0298533	-450.98	2.65168e-10
732	0.05	0.05	0.552638	0.0298533	-450.98	0.000103564
733	0.05	0.05	0.552638	0.0298533	-450.98	4.73113e-07
734	0.05	0.05	0.552638	0.0298533	-450.98	2.1135e-15
735	0.05	0.05	0.552638	0.0298533	-450.98	8.10761e-20
736	0.05	0.05	0.552638	0.0298533	-450.98	1.38581e-32
737	0.05	0.05	0.552638	0.0298533	-450.98	2.84971e-26
738	0.05	0.05	0.552638	0.0298533	-450.98	0.000512287
739	0.05	0.05	0.552638	0.0298533	-450.98	2.26536e-38
740	0.05	0.05	0.552638	0.0298533	-450.98	2.2394e-19
741	0.05	0.05	0.552638	0.0298533	-450.98	8.02512e-10
742	0.05	0.05	0.552638	0.0298533	-450.98	9.31239e-10
743	0.05	0.05	0.552638	0.0298533	-450.98	1.08091e-12
744	0.05	0.05	0.552638	0.0298533	-450.98	1.32354e-12
745	0.05	0.05	0.552638	0.0298533	-450.98	1.21709e-11
746	0.05	0.05	0.552638	0.0298533	-450.98	2.81308e-06
747	0.05	0.05	0.552638	0.0298533	-450.98	4.0032e-23
748	0.05	0.05	0.552638	0.0298533	-450.98	1.64397e-21
749	0.05	0.05	0.552638	0.0298533	-450.98	1.05036e-08
750	0.05	0.05	0.552638	0.0298533	-450.98	1.62023e-08
751	0.05	0.05	0.552638	0.0298533	-450.98	4.89551e-21
752	0.05	0.05	0.552638	0.0298533	-450.98	5.72604e-27
753	0.05	0.05	0.552638	0.0298533	-450.98	6.75102e-05
754	0.05	0.05	0.552638	0.0298533	-450.98	4.84677e-12
755	0.05	0.05	0.552638	0.0298533	-450.98	4.21808e-09
756	0.05	0.05	0.552638	0.0298533	-450.98	1.18502e-14
757	0.05	0.05	0.552638	0.0298533	-450.98	1.17412e-26
758	0.05	0.05	0.552638	0.0298533	-450.98	0.000500004
759	0.05	0.05	0.552638	0.0298533	-450.98	1.34237e-10
760	0.05	0.05	0.552638	0.0298533	-450.98	6.37528e-20
761	0.05	0.05	0.552638	0.0298533	-450.98	2.7454e-13
762	0.05	0.05	0.552638	0.0298533	-450.98	2.58962e-17
763	0.05	0.05	0.552638	0.0298533	-450.98	8.50784e-09
764	0.05	0.05	0.552638	0.0298533	-450.98	2.10395e-15
765	0.05	0.05	0.552638	0.0298533	-450.98	7.40863e-09
766	0.05	0.05	0.552638	0.0298533	-450.98	2.98161e-11
767	0.05	0.05	0.552638	0.0298533	-450.98	1.51682e-09
768	0.05	0.05	0.552638	0.0298533	-450.98	2.58131e-18
769	0.05	0.05	0.552638	0.0298533	-450.98	2.51502e-09
770	0.05	0.05	0.552638	0.0298533	-450.98	6.95841e-07
771	0.05	0.05	0.552638	0.0298533	-450.98	2.34019e-17
772	0.05	0.05	0.552638	0.0298533	-450.98	2.13625e-11
773	0.05	0.05	0.552638	0.0298533	-450.98	0.00080484
774	0.05	0.05	0.552638	0.0298533	-450.98	2.56478e-12
775	0.05	0.05	0.552638	0.0298533	-450.98	3.56185e-10
776	0.05	0.05	0.552638	0.0298533	-450.98	2.35038e-25
777	0.05	0.05	0.552638	0.0298533	-450.98	3.1682e-23
778	0.05	0.05	0.552638	0.0298533	-450.98	2.05018e-09
779	0.05	0.05	0.552638	0.0298533	-450.98	1.1162e-10
780	0.05	0.05	0.552638	0.0298533	-450.98	3.7701e-09
781	0.05	0.05	0.552638	0.0298533	-450.98	3.22697e-07
782	0.05	0.05	0.552638	0.0298533	-450.98	2.55269e-16
783	0.05	0.05	0.552638	0.0298533	-450.98	2.44812e-23
784	0.05	0.05	0.552638	0.0298533	-450.98	2.56712e-09
785	0.05	0.05	0.552638	0.0298533	-450.98	6.36433e-20
786	0.05	0.05	0.552638	0.0298533	-450.98	3.75458e-07
787	0.05	0.05	0.552638	0.0298533	-450.98	9.43502e-16
788	0.05	0.05	0.552638	0.0298533	-450.98	1.37294e-07
789	0.05	0.05	0.552638	0.0298533	-450.98	4.2604e-13
790	0.05	0.05	0.552638	0.0298533	-450.98	2.24142e-19
791	0.05	0.05	0.552638	0.0298533	-450.98	1.7853e-21
792	0.05	0.05	0.552638	0.0298533	-450.98	3.60166e-24
793	0.05	0.05	0.552638	0.0298533	-450.98	4.6919e-32
794	0.05	0.05	0.552638	0.0298533	-450.98	4.31219e-10
795	0.05	0.05	0.552638	0.0298533	-450.98	1.15542e-07
796	0.05	0.05	0.552638	0.0298533	-450.98	5.53727e-17
797	0.05	0.05	0.552638	0.0298533	-450.98	3.639e-09
798	0.05	0.05	0.552638	0.0298533	-450.98	4.60713e-06
799	0.05	0.05	0.552638	0.0298533	-450.98	1.25262e-17
800	0.05	0.05	0.552638	0.0298533	-450.98	6.17819e-12
801	0.05	0.05	0.552638	0.0298533	-450.98	4.91499e-12
802	0.05	0.05	0.552638	0.0298533	-450.98	0.000277695
803	0.05	0.05	0.552638	0.0298533	-450.98	0.000343093
804	0.05	0.05	0.552638	0.0298533	-450.98	3.8334e-08
805	0.05	0.05	0.552638	0.0298533	-450.98	1.07128e-08
806	0.05	0.05	0.552638	0.0298533	-450.98	9.18376e-09
807	0.05	0.05	0.552638	0.0298533	-450.98	0.0010595
808	0.05	0.05	0.552638	0.0298533	-450.98	8.30466e-12
809	0.05	0.05	0.552638	0.0298533	-450.98	5.04862e-17
810	0.05	0.05	0.552638	0.0298533	-450.98	2.91572e-05
811	0.05	0.05	0.552638	0.0298533	-450.98	1.52051e-18
812	0.05	0.05	0.552638	0.0298533	-450.98	5.04106e-24
