Tue Sep 28 13:41:43 2021 : random seed set to 1
Tue Sep 28 13:41:43 2021 : random seed set to 3
Wed Sep 29 11:54:54 2021 : random seed set to 3
Wed Sep 29 11:54:56 2021 : random seed set to 1
Wed Sep 29 13:19:37 2021 : random seed set to 1
Wed Sep 29 15:21:17 2021 : random seed set to 2
-0.0679794	-0.0426728	23.5453	5.94834e-10.0.0641653	-0.00312917	-26.5171	3.28276-0.0285474	-0.0249604	22.3616	1.94313e-10
0.0080.0346852	-0.0402982	79.9338	1.92836e--0.0563912	-0.00887705	19.7019	2.7771e-09
-0.0-0.0403181	-0.0327538	104.769	3.15820.011200.0664892	-0.022359	55.8031	5.821-0.0463881	-0.0496357	42.2032	4.69238e-19
0.0982412	0.0224594	-33.2598	2.78324e+14
0.0540379	0.0324439	-13.4262	677536
-0.110193	0.0466388	-0.183236	1.2011
-0.0203516	0.0412573	54.7737	1.62963e-24
0.039636	-0.0246845	-12.1502	189127
-0.0433826	-0.0282464	8.98258	0.000125579
-0.0109416	0.0311276	13.6813	1.14361e-06
-0.0497058	-0.0198615	2.26221	0.10412
-0.109362	0.00413886	9.46836	7.72581e-05
-0.0148416	0.0475426	17.4642	2.60247e-08
-0.0475494	-0.0111856	14.5376	4.85739e-07
-0.0747966	0.0147992	0.325659	0.722052
0.0012299	-0.0332014	6.59085	0.00137288
0.0747135	-0.0115164	-10.221	27474
-0.0565179	0.0217876	-5.76362	318.501
-0.0863179	-0.0331476	-5.78159	324.274
0.0735259	0.00301267	-23.3922	1.44249e+10
0.00330779	0.0154486	2.93333	0.0532194
0.0447494	-0.0265088	17.9812	1.55194e-08
0.090061	0.0177914	5.6754	0.0034293
0.011104	-0.00406199	1.41292	0.243432
0.0778538	0.0306944	8.9237	0.000133195
-0.0842241	-0.0185891	-2.08987	8.08389
0.0616366	0.0234566	-25.8791	1.73445e+11
0.0887646	-0.0344794	12.0642	5.76188e-06
-0.0743972	-0.000411293	2.54689	0.0783253
-0.098777	-0.0376211	11.7113	8.20047e-06
-0.0528979	0.0448497	19.6487	2.9288e-09
0.0319096	-0.034259	-5.90819	368.038
0.0346122	0.00214994	-23.1519	1.13434e+10
0.0468908	-0.00434114	7.74157	0.000434391
-0.0390841	-0.028603	-4.37997	79.836
0.0594323	0.0112105	-14.5143	2.0113e+06
-0.0237114	-0.0428633	36.2416	1.82163e-16
-1.74934e-05	0.0296286	-8.7274	6169.67
0.0802671	0.0395682	4.00573	0.018211
-0.07068	0.00914759	14.2564	6.43439e-07
-0.0715903	-0.0214571	-0.662216	1.93908
0.0763109	0.00157446	-13.0091	446445
-0.0907881	0.0404883	-14.2065	1.47841e+06
-0.0149881	0.0363067	1.26954	0.280962
-0.0439288	0.027385	3.64098	0.0262267
0.0896247	0.0201506	10.8109	2.01793e-05
0.0491367	-0.0287694	-1.4206	4.13961
-0.0122611	0.015213	4.26537	0.0140466
0.0878861	0.0152008	-8.95951	7781.55
0.00366944	0.00269816	-3.83306	46.2036
-0.00259042	-0.0411279	11.4496	1.06535e-05
-0.0637833	-0.0287743	6.91615	0.00099164
-0.0262151	0.0331263	-4.80466	122.077
-0.119607	-0.0414458	12.3321	4.40784e-06
-0.0304249	0.0189844	-6.52068	679.039
0.0280295	-0.0366915	-8.8155	6737.85
0.0607268	-0.0237056	6.48232	0.00153026
0.0114569	0.00562745	1.14681	0.317649
-0.0013788	-0.0389995	32.9872	4.71909e-15
0.0234288	-0.00252867	-3.95662	52.2804
0.0423076	0.00410561	-1.12023	3.06557
-0.0803124	0.0432784	20.8512	8.79884e-10
-0.173627	-0.0499331	31.3855	2.34124e-14
-0.105521	-0.0152591	-9.98181	21629.5
-0.013502	-0.0181178	12.1393	5.34539e-06
0.0897661	-0.0405254	25.4199	9.12602e-12
-0.0479494	-0.0237392	1.41744	0.242335
0.0688071	0.0200869	-20.7238	1.00056e+09
-0.0584023	-0.0472844	53.5811	5.37057e-24
-0.113651	0.0126836	-18.942	1.68425e+08
0.0961659	0.0470499	21.7292	3.65697e-10
-0.0910447	0.0333767	10.0319	4.39765e-05
-0.0884595	0.0183406	9.34049	8.77963e-05
-0.0845374	0.00232476	8.31831	0.000244007
0.0101848	-0.0418426	31.8633	1.45188e-14
0.0239676	0.039377	4.68555	0.00922764
0.0915537	-0.0178484	-2.27273	9.70585
0.0411816	0.0373975	-2.15877	8.66047
-0.0824936	-0.00624868	6.16115	0.00210982
-0.0405994	0.0437987	46.128	9.26563e-21
-0.0568976	0.0287858	17.683	2.09103e-08
0.0342655	0.0368214	17.4646	2.60151e-08
0.0134264	0.024197	11.7909	7.57353e-06
-0.0304979	0.044883	45.2229	2.29063e-20
0.0113671	-0.0139489	-1.83732	6.27968
-0.0944151	-0.0253809	-9.50075	13369.8
0.0957186	-0.0444711	31.842	1.48315e-14
-0.039482	-0.0355619	40.0103	4.20479e-18
-0.0618085	0.0111185	-0.579132	1.78449
-0.00538962	-0.0387123	25.6985	6.90685e-12
0.0125941	-0.0340625	24.3883	2.56043e-11
-0.0970963	0.0403926	-21.9323	3.3503e+09
0.0233745	-0.0570899	20.0978	1.8692e-09
-0.0249305	-0.0165694	9.39509	8.31311e-05
0.0945955	-0.0371884	-3.81037	45.1669
0.0597204	-0.0204833	1.04207	0.352724
0.0201417	-0.0200306	7.26795	0.000697541
-0.0184631	0.0280964	12.0496	5.84686e-06
0.0501949	-0.0431796	13.1716	1.90394e-06
0.034409	-0.0450998	51.5066	4.27547e-23
-0.0335502	-0.0498523	37.6008	4.67939e-17
-0.0705869	-0.0346627	23.1181	9.11859e-11
-0.0120662	-0.00409064	-2.94093	18.9335
0.039545	0.0282592	-3.75496	42.7327
0.00574911	0.0401732	33.5673	2.64187e-15
-0.0387066	-0.0392214	8.29866	0.00024885
-0.0567933	0.00326109	-0.704872	2.02359
0.0833608	-0.0323565	-8.14671	3452.01
0.0621312	-0.039655	3.8069	0.0222169
-0.0583095	0.0416628	-2.70429	14.9438
0.00182638	0.0131494	20.432	1.33805e-09
-0.068323	-0.0638737	17.8049	1.85109e-08
-0.0783401	-0.0572458	25.4037	9.27497e-12
-0.0289392	-0.0479522	2.30163	0.100096
-0.0825406	-0.0596977	16.4592	7.10962e-08
0.00295744	-0.0143229	-4.57184	96.7219
-0.0550013	0.0146709	-9.66567	15766.9
-0.0481762	0.0125055	0.807343	0.446042
-0.0862024	0.0200157	21.7892	3.444e-10
0.0371925	-0.046663	-6.12458	456.955
-0.0106632	-0.0302258	19.9083	2.25901e-09
-0.0935068	-0.0356123	11.8195	7.35981e-06
0.0644989	-0.0393704	20.2379	1.62482e-09
0.0391445	-0.00290666	10.2526	3.52647e-05
-0.00257155	0.00865949	2.48281	0.0835086
-0.0255922	-0.0251006	4.80098	0.0082217
0.00171881	0.0211998	14.1827	6.92666e-07
-0.0810408	-0.0442811	41.1299	1.37249e-18
-0.088898	-0.0285616	28.4567	4.37926e-13
0.0428301	0.0314145	15.0662	2.86307e-07
-0.0875805	-0.0446325	40.7754	1.95645e-18
0.0674356	0.0367614	-0.797286	2.21951
0.0641557	-0.0375564	-0.340995	1.40635
0.0938396	0.037825	24.121	3.34496e-11
0.0687531	-0.0109136	-6.00143	404.005
-0.00751435	-0.0208624	32.6196	6.81564e-15
-0.0618809	-0.0185698	-0.239507	1.27062
0.0568787	-0.00844899	-8.23397	3766.74
-0.0668594	-0.00987411	15.5541	1.75762e-07
0.00847613	0.0461084	-6.84115	935.565
0.0310382	0.0258633	14.4187	5.47037e-07
0.0432188	0.0425017	18.9514	5.88164e-09
0.0146051	0.039135	17.7246	2.00591e-08
0.0031395	0.0263077	28.7675	3.20954e-13
0.0667445	-0.0262286	2.99128	0.0502229
-0.0933898	0.022954	8.31387	0.000245094
-0.000724511	0.0325938	8.18123	0.000279857
0.0451779	-0.0335498	2.37884	0.0926582
-0.10227	0.00199121	-6.31718	554.011
0.0917045	0.0334821	-9.32695	11236.8
-0.0658866	-0.00724665	13.0146	2.22765e-06
-0.0364454	0.0124869	-5.52381	250.588
-0.0517804	0.00553971	10.9473	1.76062e-05
-0.0527647	0.0077727	-1.00848	2.74142
0.0934152	-0.00564855	-6.38045	590.193
-0.0318823	0.0144182	5.9193	0.00268709
-0.0230544	-0.0103667	4.58497	0.0102041
-0.0440123	-0.0346259	0.47245	0.623473
-0.0129313	-0.0311202	-22.3873	5.28071e+09
-0.027923	-0.00705452	3.59037	0.0275881
-0.11982	-0.0483679	39.5949	6.37036e-18
-0.130815	0.043163	-1.53749	4.6529
0.0949754	0.021777	33.1317	4.08382e-15
-0.0800171	-0.044695	-8.22723	3741.45
-0.0523883	-0.0220246	23.1416	8.9068e-11
-0.0136871	0.0163057	-6.49189	659.769
0.0375561	0.00673557	-18.4845	1.06589e+08
0.0951933	4.73027e-05	5.12541	0.00594381
-0.0441158	-0.0303172	22.6409	1.46955e-10
-0.0528308	-0.0237322	1.45576	0.233223
0.0226683	-0.0421037	32.5606	7.22923e-15
-0.0950483	0.00180424	27.1176	1.67098e-12
-0.0613672	-0.0406769	48.818	6.28965e-22
-0.0573923	-0.00392312	7.75053	0.000430516
-0.0611401	0.0101258	-9.00263	8124.43
-0.0285158	0.0432508	-22.0303	3.69528e+09
0.015224	-0.0345935	7.6773	0.000463226
-0.00788709	-0.0262601	9.40967	8.19279e-05
-0.090298	-0.0729633	39.7979	5.19984e-18
0.0548863	-0.0540345	15.329	2.20145e-07
0.00326221	-0.0245827	-10.591	39773.4
0.0878806	-0.00994485	5.24725	0.00526199
-0.0687078	0.019987	-5.19471	180.316
-0.074255	0.0037181	2.95471	0.052094
-0.0325105	-0.0276255	13.3292	1.62629e-06
-0.00698695	-0.0157703	1.05102	0.34958
0.0812918	0.00589337	-8.28929	3981.02
0.0995352	-0.029449	-1.86218	6.43777
0.039617	-0.0236019	9.3717	8.50984e-05
-0.0370881	-0.0384569	21.5735	4.27323e-10
0.0322196	0.0158838	10.138	3.95491e-05
0.0139139	-0.0244081	10.2598	3.50127e-05
0.00159494	0.0440886	36.9974	8.55537e-17
-0.0562501	0.0453349	9.15735	0.000105442
-0.0380462	0.0239696	-0.133932	1.14331
-0.0932861	-0.0279959	3.8462	0.0213608
0.0637982	-0.040588	14.3576	5.8151e-07
0.0271388	-0.0502102	4.52244	0.0108625
-0.00986521	-0.0426324	4.45143	0.0116619
0.0387825	0.0157769	10.1363	3.96163e-05
0.0339235	-0.00579061	-11.7317	124451
0.0890241	-0.0438516	-6.59153	728.895
0.013709	-0.0281811	22.3887	1.89109e-10
-0.0845915	-0.0262589	6.48681	0.0015234
-0.0719847	0.0255423	-2.24489	9.43935
0.0384956	-0.00472493	0.414763	0.660497
-0.04148	0.00249297	2.49782	0.082264
-0.0660503	-0.00336644	4.88346	0.00757077
0.0118879	0.0117395	8.42256	0.00021985
-0.0355187	-0.0304062	12.8886	2.52679e-06
-0.0896651	0.0115824	9.08528	0.000113322
-0.0673961	-0.0120605	-1.35396	3.87275
0.0584123	0.0392702	-13.5106	737180
-0.0873366	-0.0627553	23.5354	6.00775e-11
-0.0792766	-0.00753475	-8.04985	3133.33
0.0503335	0.000341652	-17.2554	3.11838e+07
-0.00633569	-0.0525186	14.833	3.61507e-07
0.00301575	0.0114956	-8.68755	5928.64
0.0224686	0.0184366	31.4806	2.12882e-14
-0.0699132	-0.0692581	37.205	6.95171e-17
-0.0613791	0.0112398	-11.286	79698.8
0.0146506	-0.00208185	-2.68017	14.5876
-0.0620106	-0.0445248	-18.9594	1.7138e+08
0.0647785	-0.0477048	29.9596	9.74372e-14
-0.058523	0.0345389	-6.62379	752.79
0.00594699	-0.0448849	3.839	0.0215152
0.0571775	-0.055928	19.9831	2.09638e-09
0.0381645	-0.0652879	10.1882	3.76109e-05
0.0639255	-0.00333196	10.1343	3.96927e-05
0.0143137	0.00631758	-11.2941	80347.2
-0.0469213	-0.0124415	-2.61345	13.646
-0.0667242	-0.0638245	74.8806	3.01834e-33
0.0018475	-0.0601518	40.3515	2.98919e-18
-0.085535	-0.0118442	13.1287	1.9874e-06
-0.019318	-0.00940792	19.7205	2.72581e-09
0.0632698	-0.0230064	10.141	3.94299e-05
0.0275283	0.00790034	-4.82662	124.789
0.0964041	-0.0396328	-2.16788	8.73974
0.0191038	0.0129324	-2.52514	12.4927
