iteration	alpha_actor	alpha_critic	gamma	negReward	fit	ratio
434	0.01	0.01	0.243212	0.0562927	-54.3196	1.02357
435	0.01	0.01	0.240104	0.0670301	-54.7824	1.00852
436	0.01	0.01	0.233033	0.0551869	-55.3853	1.011
437	0.01	0.01	0.251913	0.0532809	-53.6242	0.968203
438	0.01	0.01	0.251999	0.0544612	-53.9357	1.00581
439	0.01	0.01	0.241078	0.0675814	-53.6176	0.994101
440	0.01	0.01	0.246391	0.0535266	-53.3538	0.995081
441	0.01	0.01	0.238825	0.0566206	-55.068	1.03213
442	0.01	0.01	0.230743	0.0758908	-56.2856	1.02211
443	0.01	0.01	0.235128	0.0768544	-56.2833	0.999959
444	0.01	0.01	0.22616	0.061454	-54.9931	0.977077
445	0.01	0.01	0.237452	0.0539112	-52.6317	0.957059
446	0.01	0.01	0.250964	0.0674765	-56.1895	1.0676
447	0.01	0.01	0.250469	0.0580285	-54.2034	0.964655
448	0.01	0.01	0.235329	0.0575868	-56.0267	1.03364
449	0.01	0.01	0.246259	0.0538761	-55.0361	0.982319
450	0.01	0.01	0.251451	0.036066	-52.86	0.960461
451	0.01	0.01	0.270151	0.0500617	-54.7772	1.03627
452	0.01	0.01	0.275864	0.0432396	-53.7309	0.980899
453	0.01	0.01	0.261037	0.0466977	-53.792	1.00114
454	0.01	0.01	0.256137	0.0594041	-54.5652	1.01437
455	0.01	0.01	0.250873	0.05619	-55.1602	1.0109
456	0.01	0.01	0.234383	0.0508843	-52.7583	0.956455
457	0.01	0.01	0.225196	0.0619051	-53.9314	1.02224
458	0.01	0.01	0.228754	0.0432825	-52.9935	0.982609
459	0.01	0.01	0.229422	0.0406682	-52.7251	0.994935
460	0.01	0.01	0.215339	0.0543861	-53.8375	1.0211
461	0.01	0.01	0.216219	0.056903	-54.0352	1.00367
462	0.01	0.01	0.230969	0.0605046	-54.6352	1.0111
463	0.01	0.01	0.220762	0.0514006	-54.5025	0.997571
464	0.01	0.01	0.218958	0.0461298	-54.5685	1.00121
465	0.01	0.01	0.207315	0.0506045	-53.5427	0.981202
466	0.01	0.01	0.213538	0.0379347	-52.8896	0.987803
467	0.01	0.01	0.223219	0.0451888	-53.0675	1.00336
468	0.01	0.01	0.217289	0.0475775	-53.6406	1.0108
469	0.01	0.01	0.208225	0.0506567	-54.7612	1.02089
470	0.01	0.01	0.204273	0.0524628	-53.9118	0.984489
471	0.01	0.01	0.218231	0.0335951	-52.8252	0.979845
472	0.01	0.01	0.238143	0.0308784	-52.8031	0.999581
473	0.01	0.01	0.235156	0.0400889	-52.4462	0.993241
474	0.01	0.01	0.240256	0.045407	-52.9334	1.00929
475	0.01	0.01	0.243054	0.0427273	-52.5284	0.99235
476	0.01	0.01	0.243054	0.0427273	-52.5284	0.990334
477	0.01	0.01	0.252504	0.0270156	-51.5845	0.982031
478	0.01	0.01	0.255152	0.0416742	-53.838	1.04369
479	0.01	0.01	0.245531	0.0447505	-52.7078	0.979008
480	0.01	0.01	0.254387	0.0483983	-54.0931	1.02628
481	0.01	0.01	0.237731	0.0431946	-52.7137	0.974499
482	0.01	0.01	0.229517	0.053229	-54.2381	1.02892
483	0.01	0.01	0.235981	0.0564058	-54.0466	0.996469
484	0.01	0.01	0.232261	0.0677547	-56.3655	1.04291
485	0.01	0.01	0.241584	0.0494244	-53.2172	0.944145
486	0.01	0.01	0.241731	0.0587092	-54.4861	1.02384
487	0.01	0.01	0.233114	0.0531196	-54.4044	0.9985
488	0.01	0.01	0.224684	0.0524595	-52.8588	0.971591
489	0.01	0.01	0.231287	0.0606134	-54.7042	1.03491
490	0.01	0.01	0.253172	0.0555715	-52.8109	0.965391
491	0.01	0.01	0.254655	0.0575634	-53.4294	1.01171
492	0.01	0.01	0.254957	0.0385072	-52.4684	0.982013
493	0.01	0.01	0.251963	0.0381397	-52.9414	1.00902
494	0.01	0.01	0.268639	0.0426011	-53.116	1.0033
495	0.01	0.01	0.270214	0.0373842	-52.6416	0.991068
496	0.01	0.01	0.264656	0.0439263	-53.6992	1.02009
497	0.01	0.01	0.260852	0.045299	-53.5714	0.99762
498	0.01	0.01	0.254862	0.0355803	-51.2483	0.956636
499	0.01	0.01	0.251473	0.0257525	-51.4556	1.00404
500	0.01	0.01	0.252922	0.0228332	-51.5538	1.00191
501	0.01	0.01	0.259275	0.0227825	-51.3455	0.99596
502	0.01	0.01	0.262482	0.0198174	-52.0756	1.01422
503	0.01	0.01	0.262014	0.0259325	-52.9811	1.01739
504	0.01	0.01	0.250917	0.0148495	-52.0329	0.982103
505	0.01	0.01	0.24789	0.00997161	-50.6166	0.972781
506	0.01	0.01	0.25122	0.00143361	-50.8377	1.00437
507	0.01	0.01	0.261868	0	-50.6151	0.995621
508	0.01	0.01	0.265807	7.71471e-05	-51.0051	1.0077
509	0.01	0.01	0.274141	0	-51.2949	1.00568
510	0.01	0.01	0.248311	0	-50.6022	0.986496
511	0.01	0.01	0.244299	0	-50.0564	0.989214
512	0.01	0.01	0.231688	0.0125092	-51.5191	1.02922
513	0.01	0.01	0.246908	0.0156495	-51.6245	1.00205
514	0.01	0.01	0.247481	0.00491361	-49.3021	0.955015
515	0.01	0.01	0.224899	0.00942006	-50.7924	1.03023
516	0.01	0.01	0.224427	0.00771423	-51.4324	1.0126
517	0.01	0.01	0.206298	0.0236282	-51.3166	0.997747
518	0.01	0.01	0.188737	0.0313264	-51.9135	1.01163
519	0.01	0.01	0.188132	0.0382118	-53.7207	1.03481
520	0.01	0.01	0.186555	0.0456701	-53.4546	0.995047
521	0.01	0.01	0.178472	0.0511114	-52.5883	0.983793
522	0.01	0.01	0.179447	0.0466795	-54.5355	1.03703
523	0.01	0.01	0.186974	0.0715825	-55.5094	1.01786
524	0.01	0.01	0.192793	0.0581184	-54.0649	0.973978
525	0.01	0.01	0.211822	0.0466693	-53.3202	0.986226
526	0.01	0.01	0.206308	0.0421424	-52.4575	0.98382
527	0.01	0.01	0.213719	0.0393575	-53.2344	1.01481
528	0.01	0.01	0.219279	0.0485965	-54.3082	1.02017
529	0.01	0.01	0.223849	0.0587672	-53.8155	0.990928
530	0.01	0.01	0.219505	0.0827427	-55.7159	1.03531
531	0.01	0.01	0.222816	0.0766943	-56.0919	1.00675
532	0.01	0.01	0.218295	0.0685786	-55.2218	0.984488
533	0.01	0.01	0.214527	0.0773109	-56.6771	1.02635
534	0.01	0.01	0.228803	0.0765688	-56.3292	0.993862
535	0.01	0.01	0.217747	0.0756874	-56.0695	0.995389
536	0.01	0.01	0.24248	0.0750917	-55.0666	0.982114
537	0.01	0.01	0.238204	0.0562427	-54.8162	0.995452
538	0.01	0.01	0.242442	0.0707845	-56.1087	1.02358
539	0.01	0.01	0.229385	0.0640897	-53.7534	0.958023
540	0.01	0.01	0.22267	0.0596176	-53.5871	0.996906
541	0.01	0.01	0.25071	0.0580811	-53.8949	1.00574
542	0.01	0.01	0.251463	0.04323	-53.3261	0.989446
543	0.01	0.01	0.251663	0.043109	-52.7254	0.988736
544	0.01	0.01	0.253836	0.0348223	-53.9467	1.02316
545	0.01	0.01	0.25716	0.0180175	-52.2346	0.968262
546	0.01	0.01	0.25186	0.0174398	-51.9413	0.994386
547	0.01	0.01	0.236307	0.0165004	-50.9716	0.98133
548	0.01	0.01	0.223517	0.0142322	-51.4543	1.00947
549	0.01	0.01	0.234248	0.00610835	-50.4549	0.980578
550	0.01	0.01	0.235799	0.0356124	-52.0712	1.03203
551	0.01	0.01	0.223343	0.0288155	-51.135	0.98202
552	0.01	0.01	0.224498	0.0127802	-50.9515	0.99641
553	0.01	0.01	0.247492	0.0283697	-52.2111	1.02472
554	0.01	0.01	0.249512	0.0191455	-51.6385	0.989034
555	0.01	0.01	0.242058	0.0167174	-51.5775	0.998817
556	0.01	0.01	0.227399	0.0209964	-51.1092	0.99092
557	0.01	0.01	0.236583	0.0144788	-51.9698	1.01684
558	0.01	0.01	0.233652	0.0143421	-51.18	0.984802
559	0.01	0.01	0.225015	0.0323054	-53.9581	1.05428
560	0.01	0.01	0.214202	0.0414406	-52.1133	0.965811
561	0.01	0.01	0.209005	0.036153	-51.9407	0.996687
562	0.01	0.01	0.204417	0.0392425	-54.2483	1.04443
563	0.01	0.01	0.184006	0.0317876	-51.0936	0.941846
564	0.01	0.01	0.173589	0.038051	-52.673	1.03091
565	0.01	0.01	0.164283	0.0433489	-51.5554	0.978781
566	0.01	0.01	0.156356	0.0365324	-52.0695	1.00997
567	0.01	0.01	0.164949	0.029045	-52.423	1.00679
568	0.01	0.01	0.167829	0.040127	-53.4146	1.01892
569	0.01	0.01	0.173612	0.0213183	-52.9933	0.992112
570	0.01	0.01	0.173687	0.015637	-51.2558	0.967213
571	0.01	0.01	0.172842	0.00312903	-50.5791	0.986799
572	0.01	0.01	0.174998	0.0161419	-51.7274	1.0227
573	0.01	0.01	0.188624	0.0121668	-51.2407	0.990592
574	0.01	0.01	0.190134	0.0285703	-52.8828	1.03205
575	0.01	0.01	0.185648	0.0360848	-53.2012	1.00602
576	0.01	0.01	0.186261	0.014861	-50.7636	0.954181
577	0.01	0.01	0.207084	0.0112774	-51.0962	1.00655
578	0.01	0.01	0.200004	0.0189959	-50.5299	0.988918
579	0.01	0.01	0.205748	0.00849238	-51.7547	1.02424
580	0.01	0.01	0.211525	0.0101453	-50.5296	0.97633
581	0.01	0.01	0.226481	0.00559393	-50.1262	0.992016
582	0.01	0.01	0.250333	0.00841135	-50.0584	0.998647
583	0.01	0.01	0.248024	0.00633221	-50.1493	1.00182
584	0.01	0.01	0.249951	0	-50.4036	1.00507
585	0.01	0.01	0.245206	0	-51.4258	1.02028
586	0.01	0.01	0.241811	0	-49.1754	0.956239
587	0.01	0.01	0.239985	0.00601877	-50.9292	1.03566
588	0.01	0.01	0.235237	0.0053101	-51.1152	1.00365
589	0.01	0.01	0.239211	0.0057465	-50.7802	0.993448
590	0.01	0.01	0.242918	0.0121789	-51.0102	1.00453
591	0.01	0.01	0.241439	0.0058784	-50.5556	0.991088
592	0.01	0.01	0.233282	0.0089373	-50.7565	1.00397
593	0.01	0.01	0.222793	0.0144146	-51.408	1.01284
594	0.01	0.01	0.233713	0.00730707	-51.6217	1.00416
595	0.01	0.01	0.234951	0.0176823	-52.2299	1.01178
596	0.01	0.01	0.240177	0.00685521	-51.2699	0.981621
597	0.01	0.01	0.233551	0	-48.7483	0.950817
598	0.01	0.01	0.253773	0	-50.4402	1.03471
599	0.01	0.01	0.265577	0	-51.2702	1.01646
600	0.01	0.01	0.254824	0	-50.3092	0.981255
601	0.01	0.01	0.259076	0	-49.6887	0.987667
602	0.01	0.01	0.266475	0	-49.8352	1.00295
603	0.01	0.01	0.273417	0	-51.0075	1.02352
604	0.01	0.01	0.282242	0	-49.8465	0.977238
605	0.01	0.01	0.285184	0.0240162	-51.7283	1.03775
606	0.01	0.01	0.287982	0.0287879	-51.6258	0.998019
607	0.01	0.01	0.285349	0.0318463	-53.1855	1.03021
608	0.01	0.01	0.289104	0.0382778	-51.9775	0.977286
609	0.01	0.01	0.302778	0.0172753	-51.5081	0.99097
610	0.01	0.01	0.297154	0.0196387	-52.3773	1.01688
611	0.01	0.01	0.299971	0.0257097	-51.4637	0.982557
612	0.01	0.01	0.286051	0.0220434	-52.4364	1.0189
613	0.01	0.01	0.277291	0.00478717	-50.4462	0.962046
614	0.01	0.01	0.286965	0	-50.5077	1.00122
615	0.01	0.01	0.29929	0	-49.9706	0.989365
616	0.01	0.01	0.326607	0.00236335	-50.9607	1.01981
617	0.01	0.01	0.303687	0.00938146	-50.7561	0.995985
618	0.01	0.01	0.302426	0.0137187	-50.9872	1.00455
619	0.01	0.01	0.303923	0.0354642	-53.7615	1.05441
620	0.01	0.01	0.295824	0.0370823	-52.5718	0.97787
621	0.01	0.01	0.286429	0.0470304	-55.0145	1.04646
622	0.01	0.01	0.278708	0.0541745	-54.7055	0.994382
623	0.01	0.01	0.268332	0.0747879	-55.6979	1.01814
624	0.01	0.01	0.265534	0.085282	-56.956	1.02259
625	0.01	0.01	0.261258	0.0790607	-56.0119	0.983423
626	0.01	0.01	0.261401	0.0766595	-57.4528	1.02572
627	0.01	0.01	0.252568	0.0735092	-54.9332	0.956146
628	0.01	0.01	0.276877	0.0884596	-57.7893	1.05199
629	0.01	0.01	0.284722	0.0790458	-57.1871	0.98958
630	0.01	0.01	0.272913	0.0878597	-58.061	1.01528
631	0.01	0.01	0.260768	0.0978889	-57.4696	0.989814
632	0.01	0.01	0.26357	0.0995453	-57.8464	1.00656
633	0.01	0.01	0.276835	0.101827	-58.3807	1.00924
634	0.01	0.01	0.282344	0.0968605	-56.8949	0.974549
635	0.01	0.01	0.275354	0.0993049	-57.9527	1.01859
636	0.01	0.01	0.270838	0.091186	-57.1762	0.986601
637	0.01	0.01	0.275747	0.0899351	-58.087	1.01593
638	0.01	0.01	0.283966	0.0914992	-58.0011	0.998522
639	0.01	0.01	0.282553	0.0981484	-56.3712	0.971897
640	0.01	0.01	0.298153	0.0942423	-58.9181	1.04518
641	0.01	0.01	0.297126	0.109136	-58.0636	0.985497
642	0.01	0.01	0.291197	0.109488	-58.9233	1.01481
643	0.01	0.01	0.277295	0.0960806	-58.0532	0.985234
644	0.01	0.01	0.281849	0.10398	-58.821	1.01323
645	0.01	0.01	0.268973	0.120223	-58.163	0.988814
646	0.01	0.01	0.247971	0.110446	-59.0448	1.01516
647	0.01	0.01	0.242316	0.0992211	-56.5088	0.957049
648	0.01	0.01	0.245644	0.0964211	-57.7509	1.02198
649	0.01	0.01	0.249072	0.104291	-59.0311	1.02217
650	0.01	0.01	0.242856	0.117093	-59.6546	1.01056
651	0.01	0.01	0.237607	0.120204	-60.7442	1.01827
652	0.01	0.01	0.232621	0.121824	-58.787	0.967779
653	0.01	0.01	0.241843	0.121851	-58.6381	0.997468
654	0.01	0.01	0.264103	0.119859	-61.0862	1.04175
655	0.01	0.01	0.265308	0.124342	-60.4709	0.989928
656	0.01	0.01	0.250869	0.10489	-58.2157	0.962705
657	0.01	0.01	0.253552	0.102831	-56.8618	0.976743
658	0.01	0.01	0.253552	0.102831	-56.8618	0.98152
659	0.01	0.01	0.246002	0.103007	-58.1568	1.02278
660	0.01	0.01	0.240481	0.105913	-57.2192	0.983877
661	0.01	0.01	0.240932	0.122758	-59.7334	1.04394
662	0.01	0.01	0.247635	0.116829	-59.5094	0.996251
663	0.01	0.01	0.236265	0.125148	-60.1475	1.01072
664	0.01	0.01	0.226118	0.11713	-60.012	0.997748
665	0.01	0.01	0.24	0.112252	-59.5387	0.992112
666	0.01	0.01	0.247544	0.111778	-59.206	0.994413
667	0.01	0.01	0.239301	0.113649	-60.1826	1.01649
668	0.01	0.01	0.232708	0.112858	-59.5682	0.989792
669	0.01	0.01	0.221166	0.125742	-59.7767	1.0035
670	0.01	0.01	0.216005	0.127848	-59.6394	0.997702
671	0.01	0.01	0.215074	0.123813	-60.3891	1.01257
672	0.01	0.01	0.196727	0.120055	-60.8628	1.00784
673	0.01	0.01	0.19384	0.124473	-59.6513	0.980095
674	0.01	0.01	0.206748	0.12606	-60.6177	1.0162
675	0.01	0.01	0.193364	0.128106	-60.9154	1.00491
676	0.01	0.01	0.198925	0.136711	-61.8932	1.01605
677	0.01	0.01	0.194286	0.129233	-59.7176	0.96485
678	0.01	0.01	0.193412	0.113273	-59.1798	0.990993
679	0.01	0.01	0.188508	0.102755	-58.7257	0.992328
680	0.01	0.01	0.187956	0.108033	-59.2581	1.00906
681	0.01	0.01	0.182489	0.103034	-57.3757	0.968235
682	0.01	0.01	0.150747	0.104306	-56.9838	0.993169
683	0.01	0.01	0.155316	0.0847245	-56.8684	0.997975
684	0.01	0.01	0.16354	0.105704	-57.36	1.00864
685	0.01	0.01	0.154581	0.081988	-56.501	0.985024
686	0.01	0.01	0.155355	0.0957421	-56.8443	1.00608
687	0.01	0.01	0.15194	0.0910654	-57.8398	1.01751
688	0.01	0.01	0.150976	0.0916751	-56.4263	0.975561
689	0.01	0.01	0.17009	0.0961499	-56.3054	0.997858
690	0.01	0.01	0.164124	0.116578	-60.6789	1.07767
691	0.01	0.01	0.128005	0.111006	-59.8675	0.986628
692	0.01	0.01	0.133474	0.120106	-60.4465	1.00967
693	0.01	0.01	0.126412	0.134755	-59.1198	0.978052
694	0.01	0.01	0.130252	0.141155	-60.0674	1.01603
695	0.01	0.01	0.130089	0.131747	-59.4802	0.990225
696	0.01	0.01	0.11726	0.118669	-60.0066	1.00885
697	0.01	0.01	0.1081	0.119764	-59.1561	0.985827
698	0.01	0.01	0.110754	0.109553	-57.4715	0.971522
699	0.01	0.01	0.111016	0.116437	-59.5663	1.03645
700	0.01	0.01	0.116706	0.10951	-57.8959	0.971956
701	0.01	0.01	0.141409	0.105996	-58.7122	1.0141
702	0.01	0.01	0.149641	0.104375	-58.5925	0.997962
703	0.01	0.01	0.145256	0.11974	-59.6679	1.01835
704	0.01	0.01	0.143037	0.117808	-59.128	0.990952
705	0.01	0.01	0.152527	0.10527	-59.126	0.999965
706	0.01	0.01	0.14397	0.0987375	-55.7921	0.943614
707	0.01	0.01	0.143541	0.0922332	-58.4213	1.04713
708	0.01	0.01	0.139795	0.0773382	-55.3864	0.94805
709	0.01	0.01	0.139601	0.0775566	-56.3639	1.01765
710	0.01	0.01	0.141669	0.0683544	-55.2116	0.979556
711	0.01	0.01	0.143783	0.0752201	-56.1399	1.01681
712	0.01	0.01	0.125594	0.0820196	-57.075	1.01666
713	0.01	0.01	0.11537	0.0758277	-55.1291	0.965908
714	0.01	0.01	0.112845	0.093485	-57.8617	1.04957
715	0.01	0.01	0.106734	0.0854832	-55.6047	0.960992
716	0.01	0.01	0.0874555	0.0837491	-55.5036	0.998182
717	0.01	0.01	0.0762465	0.0914143	-57.0434	1.02774
718	0.01	0.01	0.0804393	0.0962962	-58.2509	1.02117
719	0.01	0.01	0.0758533	0.0913701	-57.3573	0.984659
720	0.01	0.01	0.0654273	0.0894853	-55.1927	0.962262
721	0.01	0.01	0.0848765	0.0749743	-55.0668	0.997719
722	0.01	0.01	0.0936913	0.0826439	-54.2465	0.985104
723	0.01	0.01	0.103019	0.0873447	-56.4105	1.03989
724	0.01	0.01	0.109786	0.0907827	-55.6466	0.986458
725	0.01	0.01	0.102751	0.099823	-56.4066	1.01366
726	0.01	0.01	0.117173	0.0964824	-57.3894	1.01742
727	0.01	0.01	0.113289	0.101361	-56.9462	0.992278
728	0.01	0.01	0.131577	0.0968844	-56.108	0.985281
729	0.01	0.01	0.126832	0.0833336	-55.6917	0.99258
730	0.01	0.01	0.117013	0.0762961	-54.4736	0.978127
731	0.01	0.01	0.118563	0.0766729	-55.6331	1.02129
732	0.01	0.01	0.123519	0.0762224	-56.336	1.01263
733	0.01	0.01	0.136399	0.0860727	-57.7932	1.02586
734	0.01	0.01	0.129253	0.097775	-56.2737	0.973709
735	0.01	0.01	0.11804	0.105896	-58.3836	1.03749
736	0.01	0.01	0.121163	0.115505	-57.8162	0.99028
737	0.01	0.01	0.131442	0.123473	-59.0001	1.02048
738	0.01	0.01	0.125706	0.100396	-58.8623	0.997664
739	0.01	0.01	0.121241	0.105304	-56.5088	0.960017
740	0.01	0.01	0.126723	0.0980303	-56.4708	0.999326
741	0.01	0.01	0.11887	0.0982526	-56.1458	0.994245
742	0.01	0.01	0.117452	0.11153	-58.2042	1.03666
743	0.01	0.01	0.11312	0.109308	-57.9572	0.995756
744	0.01	0.01	0.113515	0.115993	-58.4885	1.00917
745	0.01	0.01	0.0930094	0.124803	-58.5796	1.00156
746	0.01	0.01	0.102944	0.140663	-59.6708	1.01863
747	0.01	0.01	0.100618	0.156365	-63.3971	1.06245
748	0.01	0.01	0.0947732	0.169678	-63.8896	1.00777
749	0.01	0.01	0.0980646	0.161123	-62.8078	0.983068
750	0.01	0.01	0.111705	0.171133	-65.335	1.04024
751	0.01	0.01	0.115967	0.181044	-67.0608	1.02641
752	0.01	0.01	0.101901	0.194823	-65.6263	0.978608
753	0.01	0.01	0.0894003	0.190637	-65.774	1.00225
754	0.01	0.01	0.0785847	0.183337	-65.5274	0.996251
755	0.01	0.01	0.0737565	0.174246	-65.7375	1.00321
756	0.01	0.01	0.0858302	0.177528	-65.2152	0.992055
757	0.01	0.01	0.0938128	0.180815	-63.7287	0.977205
758	0.01	0.01	0.0825978	0.174551	-64.1868	1.00719
759	0.01	0.01	0.0825978	0.174551	-64.1868	0.963096
760	0.01	0.01	0.0830869	0.168299	-63.9277	0.995963
761	0.01	0.01	0.0833774	0.15623	-62.0225	0.970198
762	0.01	0.01	0.0892523	0.15805	-63.1897	1.01882
763	0.01	0.01	0.0969149	0.167247	-64.0379	1.01342
764	0.01	0.01	0.0957648	0.155683	-61.8878	0.966424
765	0.01	0.01	0.086766	0.153691	-62.1046	1.0035
766	0.01	0.01	0.0774897	0.141611	-59.7114	0.961466
767	0.01	0.01	0.0899687	0.142783	-59.156	0.990697
768	0.01	0.01	0.0915814	0.140025	-60.361	1.02037
769	0.01	0.01	0.0908402	0.140869	-62.5301	1.03594
770	0.01	0.01	0.0993686	0.134615	-59.2574	0.947662
771	0.01	0.01	0.11103	0.133675	-61.3893	1.03598
772	0.01	0.01	0.121272	0.110543	-58.5544	0.95382
773	0.01	0.01	0.113661	0.0998607	-56.5965	0.966563
774	0.01	0.01	0.126061	0.10035	-57.0449	1.00792
775	0.01	0.01	0.12063	0.108575	-58.8706	1.03201
776	0.01	0.01	0.129845	0.117388	-59.202	1.00563
777	0.01	0.01	0.132334	0.110582	-57.5666	0.972377
778	0.01	0.01	0.112233	0.104234	-57.3882	0.996901
779	0.01	0.01	0.103798	0.106521	-57.7692	1.00664
780	0.01	0.01	0.0911684	0.104341	-57.1347	0.989016
781	0.01	0.01	0.0916857	0.083556	-55.5412	0.97211
782	0.01	0.01	0.090522	0.0841906	-56.6246	1.01951
783	0.01	0.01	0.0828723	0.0808735	-55.4106	0.978561
784	0.01	0.01	0.0827241	0.0678142	-55.2444	0.997001
785	0.01	0.01	0.0825837	0.0622802	-54.4931	0.986401
786	0.01	0.01	0.0713458	0.0565081	-53.2712	0.977576
787	0.01	0.01	0.0776727	0.0705925	-54.0773	1.01513
788	0.01	0.01	0.0682825	0.062002	-54.5742	1.00919
789	0.01	0.01	0.0643427	0.0719808	-55.4286	1.01566
790	0.01	0.01	0.0715321	0.0731813	-55.0649	0.993439
791	0.01	0.01	0.0633641	0.0848651	-54.8892	0.996809
792	0.01	0.01	0.077507	0.0964583	-57.1035	1.04034
793	0.01	0.01	0.0878163	0.0908806	-56.1632	0.983534
794	0.01	0.01	0.0931931	0.09591	-57.8277	1.02964
795	0.01	0.01	0.0855811	0.106305	-58.699	1.01507
796	0.01	0.01	0.0981775	0.121751	-59.4964	1.01359
797	0.01	0.01	0.105877	0.115363	-56.8666	0.955798
798	0.01	0.01	0.109886	0.112081	-56.9961	1.00228
799	0.01	0.01	0.106035	0.113899	-58.9827	1.03486
800	0.01	0.01	0.116592	0.107384	-57.5156	0.975127
801	0.01	0.01	0.128434	0.118205	-60.0616	1.04427
802	0.01	0.01	0.128434	0.118205	-60.0616	0.971407
803	0.01	0.01	0.146427	0.101098	-56.8548	0.946608
804	0.01	0.01	0.150445	0.104473	-57.3935	1.00947
805	0.01	0.01	0.155442	0.102186	-57.8372	1.00773
806	0.01	0.01	0.167613	0.103705	-58.09	1.00437
807	0.01	0.01	0.163349	0.105903	-58.1149	1.00043
808	0.01	0.01	0.173532	0.106032	-58.8881	1.0133
809	0.01	0.01	0.174313	0.108994	-58.0995	0.986609
810	0.01	0.01	0.166141	0.100728	-58.1967	1.00167
811	0.01	0.01	0.16537	0.0818771	-56.1236	0.964378
812	0.01	0.01	0.151682	0.0758186	-55.886	0.995766
813	0.01	0.01	0.174557	0.0631552	-55.6995	0.996663
814	0.01	0.01	0.173706	0.0723042	-55.9093	1.00377
815	0.01	0.01	0.153698	0.0743864	-54.8808	0.981603
816	0.01	0.01	0.174219	0.0733148	-54.3369	0.99009
817	0.01	0.01	0.165701	0.0747788	-56.0405	1.03135
818	0.01	0.01	0.151473	0.0775727	-55.6039	0.99221
819	0.01	0.01	0.158259	0.0989245	-57.1779	1.02831
820	0.01	0.01	0.146232	0.0961471	-57.5425	1.00638
821	0.01	0.01	0.144034	0.0995007	-57.989	1.00776
822	0.01	0.01	0.142655	0.0982942	-57.4426	0.990578
823	0.01	0.01	0.139552	0.0965703	-57.5234	1.00141
824	0.01	0.01	0.12936	0.106851	-59.4604	1.03367
825	0.01	0.01	0.147392	0.0956157	-56.6073	0.952017
826	0.01	0.01	0.154371	0.111299	-58.6226	1.0356
827	0.01	0.01	0.169848	0.107739	-57.4372	0.97978
828	0.01	0.01	0.145537	0.107484	-58.74	1.02268
829	0.01	0.01	0.127374	0.1115	-58.4326	0.994768
830	0.01	0.01	0.124134	0.107523	-56.8642	0.973159
831	0.01	0.01	0.132339	0.103428	-57.5565	1.01218
832	0.01	0.01	0.137411	0.104976	-57.7933	1.00411
833	0.01	0.01	0.157324	0.105157	-57.5657	0.996061
834	0.01	0.01	0.148694	0.122077	-61.1206	1.06175
835	0.01	0.01	0.154674	0.123915	-60.5122	0.990045
836	0.01	0.01	0.154674	0.123915	-60.5122	0.957746
837	0.01	0.01	0.16653	0.120327	-58.4753	0.966339
838	0.01	0.01	0.178234	0.128864	-60.163	1.02886
839	0.01	0.01	0.163904	0.120032	-59.4477	0.988111
840	0.01	0.01	0.171516	0.127712	-60.1498	1.01181
841	0.01	0.01	0.194235	0.130622	-60.9658	1.01357
842	0.01	0.01	0.171883	0.137294	-60.0763	0.98541
843	0.01	0.01	0.15097	0.124266	-60.0082	0.998867
844	0.01	0.01	0.155445	0.123938	-61.1828	1.01957
845	0.01	0.01	0.146036	0.119309	-59.6529	0.974995
846	0.01	0.01	0.146023	0.105797	-58.245	0.976399
847	0.01	0.01	0.13964	0.105184	-57.9146	0.994327
848	0.01	0.01	0.120223	0.0968504	-56.1028	0.968717
849	0.01	0.01	0.123815	0.110843	-58.1741	1.03692
850	0.01	0.01	0.133278	0.105479	-56.8131	0.976606
851	0.01	0.01	0.138233	0.104452	-56.5448	0.995278
852	0.01	0.01	0.125568	0.0912207	-56.5769	1.00057
853	0.01	0.01	0.111747	0.0822458	-55.3401	0.978139
854	0.01	0.01	0.116389	0.0902558	-56.2132	1.01578
855	0.01	0.01	0.0819689	0.0822672	-55.6316	0.989654
856	0.01	0.01	0.0732611	0.0839518	-56.2414	1.01096
857	0.01	0.01	0.0645011	0.099809	-56.7701	1.0094
858	0.01	0.01	0.0575785	0.10252	-56.1046	0.988278
859	0.01	0.01	0.0599213	0.0881276	-56.8118	1.0126
860	0.01	0.01	0.0493481	0.0924943	-55.617	0.97897
861	0.01	0.01	0.0575038	0.0807984	-55.2076	0.992639
862	0.01	0.01	0.0654014	0.0952991	-56.5542	1.02439
863	0.01	0.01	0.0619468	0.0933442	-55.7858	0.986412
864	0.01	0.01	0.0673816	0.0939138	-57.0065	1.02188
865	0.01	0.01	0.0474557	0.0824488	-55.6089	0.975485
866	0.01	0.01	0.0338236	0.0860624	-56.181	1.01029
867	0.01	0.01	0.0177552	0.0970642	-56.4128	1.00413
868	0.01	0.01	0.0366499	0.0926022	-55.5843	0.985313
869	0.01	0.01	0.0351502	0.0838559	-56.2354	1.01171
870	0.01	0.01	0.0306845	0.0693281	-54.7417	0.973439
871	0.01	0.01	0.0308495	0.069995	-53.3111	0.973866
872	0.01	0.01	0.0305383	0.058579	-54.7025	1.0261
873	0.01	0.01	0.0451711	0.062278	-54.1255	0.989451
874	0.01	0.01	0.0495687	0.0639743	-55.1993	1.01984
875	0.01	0.01	0.0448101	0.0697217	-55.6557	1.00827
876	0.01	0.01	0.0562787	0.0498994	-53.4332	0.960067
